id,text,favorite_count,created_at,author,language,retweet_count,media,view_count,replies,,
1.76996187000429E+018,"@RajshreeKeisham This is Meitei, the pride of India 💪💪
#ManipurFightsback #SaveMeiteis #SaveManipur",2,Tue Mar 19 05:39:28 +0000 2024,Laimujam Dhaneshwari,en,1,,20,[],,
1.76995571027461E+018,"This video was leaked by Kukis to scare the Meitei people living near Singda Dam, they possess sophisticated weapons like AUTOMATIC &amp; SNIPER RIFLES. The weapons source &amp; affordability point to their involvement in the Poppy Business &amp; support from associated networks #SaveManipur https://t.co/rysy0Vbw76",42,Tue Mar 19 05:15:00 +0000 2024,Yumnam Evelyn,en,36,"[{'display_url': 'pic.twitter.com/rysy0Vbw76', 'expanded_url': 'https://twitter.com/yumnamevelyn/status/1769955710274613438/video/1', 'id_str': '1769955523942604800', 'indices': [293, 316], 'media_key': '7_1769955523942604800', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1769955523942604800/pu/img/uJFBL_FfMJ1salSW.jpg', 'type': 'video', 'url': 'https://t.co/rysy0Vbw76', 'additional_media_info': {'monetizable': False}, 'ext_media_availability': {'status': 'Available'}, 'sizes': {'large': {'h': 360, 'w': 640, 'resize': 'fit'}, 'medium': {'h': 360, 'w': 640, 'resize': 'fit'}, 'small': {'h': 360, 'w': 640, 'resize': 'fit'}, 'thumb': {'h': 150, 'w': 150, 'resize': 'crop'}}, 'original_info': {'height': 360, 'width': 640, 'focus_rects': []}, 'video_info': {'aspect_ratio': [16, 9], 'duration_millis': 23872, 'variants': [{'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/1769955523942604800/pu/pl/MJ-sw2KitezzZCwp.m3u8?tag=12&container=cmaf'}, {'bitrate': 256000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1769955523942604800/pu/vid/avc1/480x270/i9_NLnQdWGg50_LK.mp4?tag=12'}, {'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1769955523942604800/pu/vid/avc1/640x360/X1zzC-n8D8fSAfQk.mp4?tag=12'}]}}]",870,"[<Tweet id=""1769990546259337287"">, <Tweet id=""1770002390760206725"">, <Tweet id=""1770020027930226796"">, <Tweet id=""1769988105027891284"">]",,
1.76992717682317E+018,"#ProtectManipur 
#savemanipur
@rashtrapatibhvn @PMOIndia @narendramodi @DrSJaishankar @AmitShah @AmitShahOffice @rajnathsingh @OfficeOfNG",0,Tue Mar 19 03:21:37 +0000 2024,Raghav Chaudhary,qme,0,,1,"[<Tweet id=""1769926292697473099"">]",,
1.76979943976439E+018,"This is coming from A BJP MLA itself! 

Still Sanghis will say that this is nothing to do with politics. It’s between two groups! 

It is the biggest political violence in any state in recent times! 

#SaveManipur
#NoVoteToBJP",1,Mon Mar 18 18:54:02 +0000 2024,Tirtharaj Roy,en,0,,46,[],,
1.76979542641944E+018,".@INCIndia and .@INCManipur must comes clean and render a public apology to the #Meiteis.

#SaveManipur",24,Mon Mar 18 18:38:05 +0000 2024,kanglaasaa,en,15,,807,[],,
1.76978743257089E+018,@ManipurTimes @Bimol_Akoijam @INCIndia #SaveMeitei #SaveManipur #ManipurFightsBack,3,Mon Mar 18 18:06:19 +0000 2024,Rajshree,qme,1,,227,[],,
1.76977903182042E+018,"🚨Day 316 of #ManipurViolence, still waiting for these AK47 wielding “peaceful” protesters to be arrested!
Continuing @ThemReview1 post #Manipur
Will @manipur_police act the same way they put efforts to arrest those m*lesters?
#SaveMeitei
#SaveManipur
#TerminateSoO https://t.co/7tlM8nxhUx",26,Mon Mar 18 17:32:56 +0000 2024,adda subbu,en,35,"[{'display_url': 'pic.twitter.com/7tlM8nxhUx', 'expanded_url': 'https://twitter.com/adsub07/status/1769779031820423350/photo/1', 'id_str': '1769779028980899840', 'indices': [265, 288], 'media_key': '3_1769779028980899840', 'media_url_https': 'https://pbs.twimg.com/media/GI-EpnFXoAAFJMq.jpg', 'type': 'photo', 'url': 'https://t.co/7tlM8nxhUx', 'ext_media_availability': {'status': 'Available'}, 'features': {'large': {'faces': [{'x': 8, 'y': 152, 'h': 100, 'w': 100}]}, 'medium': {'faces': [{'x': 8, 'y': 152, 'h': 100, 'w': 100}]}, 'small': {'faces': [{'x': 5, 'y': 107, 'h': 70, 'w': 70}]}, 'orig': {'faces': [{'x': 8, 'y': 152, 'h': 100, 'w': 100}]}}, 'sizes': {'large': {'h': 960, 'w': 532, 'resize': 'fit'}, 'medium': {'h': 960, 'w': 532, 'resize': 'fit'}, 'small': {'h': 680, 'w': 377, 'resize': 'fit'}, 'thumb': {'h': 150, 'w': 150, 'resize': 'crop'}}, 'original_info': {'height': 960, 'width': 532, 'focus_rects': [{'x': 0, 'y': 67, 'w': 532, 'h': 298}, {'x': 0, 'y': 0, 'w': 532, 'h': 532}, {'x': 0, 'y': 0, 'w': 532, 'h': 606}, {'x': 0, 'y': 0, 'w': 480, 'h': 960}, {'x': 0, 'y': 0, 'w': 532, 'h': 960}]}}]",500,[],,
1.76974410042388E+018,@beethanngjam @PMOIndia @HMOIndia Calling on both the state and central governments to revoke the Suspension of Operations (SoO) agreement with Kuki militants over the past ten months has regressed us to the situation reminiscent of the 1980s and 90s #SaveManipur #SaveMeiteis #AbrogateSoO with #Kuki_ZoMiilitants…,4,Mon Mar 18 15:14:08 +0000 2024,Aditya Y,en,5,,65,[],,
1.76974313716803E+018,"@YamnaPende It appears that #Arambai_Tenggol is the sole sensible group addressing the drug issue in the state. To politicians, civil society organizations, leaders, and chiefs, I humbly urge you to unite forces and combat this menace together.
#SaveManipur from #Narcos #Kuki_ZoMiilitants",5,Mon Mar 18 15:10:18 +0000 2024,Aditya Y,en,2,,65,[],,
1.76996219380868E+018,"@beethanngjam @PMOIndia @HMOIndia #AbrogateoSoO 
#SaveMeiteis &amp;
#Manipur
@HMOIndia 
@PMOIndia",1,Tue Mar 19 05:40:45 +0000 2024,Laimujam Dhaneshwari,und,1,,25,[],,
1.76996187000429E+018,"@RajshreeKeisham This is Meitei, the pride of India 💪💪
#ManipurFightsback #SaveMeiteis #SaveManipur",2,Tue Mar 19 05:39:28 +0000 2024,Laimujam Dhaneshwari,en,1,,20,[],,
1.76505636148911E+018,Subscribe to Premium+ to go ad-free in For You.,53400,Tue Mar 05 16:46:44 +0000 2024,Premium,en,1840,,7145944,"[<Tweet id=""1767580315348849106"">, <Tweet id=""1765414482530943036"">, <Tweet id=""1768985082335809777"">, <Tweet id=""1769065165004124369"">, <Tweet id=""1768323017459814851"">, <Tweet id=""1765095812080509227"">, <Tweet id=""1765074127319372197"">]",,
1.7698473194012E+018,"@beethanngjam @NBirenSingh @KonthoujamG @YKhemchandSingh @imosingh @Nishikant025 @BiswajitThongam @th_arunkumar @LSusindro @thsatyasingh @NoorulHassanMLA @MeeteiLourembam @thbasantasingh @Kh_Raghumani @singh_dingo @rsapam @sapamkeba @Robindro_K_S @robindro22 @RanjitKangujam @PMOIndia @HMOIndia #Kuki_ZoEngineeredViolence so
#AbrogateoSoO 
#SaveMeiteis &amp;
#Manipur",1,Mon Mar 18 22:04:17 +0000 2024,Chanura nupii warrior,und,0,,38,[],,
1.77005134223866E+018,"Good. Biden needs to be held accountable for assisting in genocide. 
#Gaza #GazaFamine #GenocideJoeBiden #GenocideJoe #genocide #IsraeliNewNazism #israelterroriststate #tuesdaymotivations #tuesdayvibe  #PalestineLivesMatter #Palestine #EthnicCleansing #EthnicCleansingOfPalestine…",1,Tue Mar 19 11:35:00 +0000 2024,Changed Name to Protect the Outspoken,en,0,,6,[],,
1.77004806007831E+018,"The Azeri despot, yet again, brags about how proud he is for trapping, starving 30,000 Armenian children under genocidal siege, then violently ethnically cleansing them from their ancestral homeland. 
#GenocidalAzerbaijan #EthnicCleansing https://t.co/3B1SvfZjXe",1,Tue Mar 19 11:21:58 +0000 2024,Nara,en,2,"[{'display_url': 'pic.twitter.com/3B1SvfZjXe', 'expanded_url': 'https://twitter.com/nmatini/status/1770048060078305475/photo/1', 'id_str': '1770048056479674368', 'indices': [239, 262], 'media_key': '3_1770048056479674368', 'media_url_https': 'https://pbs.twimg.com/media/GJB5VEnXcAAMqZj.jpg', 'type': 'photo', 'url': 'https://t.co/3B1SvfZjXe', 'ext_media_availability': {'status': 'Available'}, 'features': {'all': {'tags': [{'user_id': '20796069', 'name': 'Jens Stoltenberg', 'screen_name': 'jensstoltenberg', 'type': 'user'}, {'user_id': '889118168', 'name': ""Assistant Secretary Jim O'Brien"", 'screen_name': 'StateEUR', 'type': 'user'}, {'user_id': '196994616', 'name': 'Charles Michel', 'screen_name': 'eucopresident', 'type': 'user'}, {'user_id': '1146329871418843136', 'name': 'Ursula von der Leyen', 'screen_name': 'vonderleyen', 'type': 'user'}, {'user_id': '771721026', 'name': 'Toivo Klaar', 'screen_name': 'ToivoKlaar', 'type': 'user'}, {'user_id': '1489164711652466688', 'name': 'Bundeskanzler Olaf Scholz', 'screen_name': 'Bundeskanzler', 'type': 'user'}, {'user_id': '1469264387512979461', 'name': 'Außenministerin Annalena Baerbock', 'screen_name': 'ABaerbock', 'type': 'user'}, {'user_id': '23967604', 'name': 'Stéphane Séjourné', 'screen_name': 'steph_sejourne', 'type': 'user'}, {'user_id': '1003895325025865730', 'name': 'Josep Borrell Fontelles', 'screen_name': 'JosepBorrellF', 'type': 'user'}, {'user_id': '14353202', 'name': 'Foreign, Commonwealth & Development Office', 'screen_name': 'FCDOGovUK', 'type': 'user'}]}, 'large': {'faces': [{'x': 516, 'y': 809, 'h': 66, 'w': 66}]}, 'medium': {'faces': [{'x': 364, 'y': 571, 'h': 46, 'w': 46}]}, 'small': {'faces': [{'x': 206, 'y': 323, 'h': 26, 'w': 26}]}, 'orig': {'faces': [{'x': 516, 'y': 809, 'h': 66, 'w': 66}]}}, 'sizes': {'large': {'h': 1699, 'w': 1170, 'resize': 'fit'}, 'medium': {'h': 1200, 'w': 826, 'resize': 'fit'}, 'small': {'h': 680, 'w': 468, 'resize': 'fit'}, 'thumb': {'h': 150, 'w': 150, 'resize': 'crop'}}, 'original_info': {'height': 1699, 'width': 1170, 'focus_rects': [{'x': 0, 'y': 1044, 'w': 1170, 'h': 655}, {'x': 0, 'y': 529, 'w': 1170, 'h': 1170}, {'x': 0, 'y': 365, 'w': 1170, 'h': 1334}, {'x': 0, 'y': 0, 'w': 850, 'h': 1699}, {'x': 0, 'y': 0, 'w': 1170, 'h': 1699}]}}]",69,[],,
1.76505636165269E+018,Subscribe to Premium+ to go ad-free in For You.,54613,Tue Mar 05 16:46:44 +0000 2024,Premium,en,1549,,9401714,"[<Tweet id=""1767228583733313594"">, <Tweet id=""1769013147363422441"">, <Tweet id=""1747816076820586661"">, <Tweet id=""1765803942837887259"">, <Tweet id=""1765998917949567306"">, <Tweet id=""1765769589147754965"">, <Tweet id=""1765403221965545664"">, <Tweet id=""1765356437256155543"">, <Tweet id=""1765347375680495618"">, <Tweet id=""1769468902554145178"">]",,
1.77004690246722E+018,The Romanian Orthodox Church Moves To Protect Romanians In Ukraine https://t.co/qgS3L1wXu5 #OrthodoxChurch #ReligiousFreedom #EthnicCleansing #Ukraine #Zelensky #Romania,0,Tue Mar 19 11:17:22 +0000 2024,CDM,en,0,,15,[],,
1.77004533727039E+018,The Romanian Orthodox Church Moves To Protect Romanians In Ukraine https://t.co/nMszW6THXT #OrthodoxChurch #ReligiousFreedom #EthnicCleansing #Ukraine #Zelensky #Romania,1,Tue Mar 19 11:11:08 +0000 2024,The Balkan,en,1,,21,[],,
1.77003868597254E+018,"Biden has refused to stop Netanyahu.

The USA is complicit in
#Genocide #Apartheid #WarCrimes #HumanRightsAbuses #EthnicCleansing https://t.co/wtYLp3apSf",2,Tue Mar 19 10:44:43 +0000 2024,Martyn ⭕,en,2,"[{'display_url': 'pic.twitter.com/wtYLp3apSf', 'expanded_url': 'https://twitter.com/MartynEnEuropa/status/1770038685972537476/photo/1', 'id_str': '1770038459559743488', 'indices': [130, 153], 'media_key': '3_1770038459559743488', 'media_url_https': 'https://pbs.twimg.com/media/GJBwmdTWkAAF75t.png', 'type': 'photo', 'url': 'https://t.co/wtYLp3apSf', 'ext_media_availability': {'status': 'Available'}, 'features': {'large': {'faces': []}, 'medium': {'faces': []}, 'small': {'faces': []}, 'orig': {'faces': []}}, 'sizes': {'large': {'h': 1127, 'w': 1033, 'resize': 'fit'}, 'medium': {'h': 1127, 'w': 1033, 'resize': 'fit'}, 'small': {'h': 680, 'w': 623, 'resize': 'fit'}, 'thumb': {'h': 150, 'w': 150, 'resize': 'crop'}}, 'original_info': {'height': 1127, 'width': 1033, 'focus_rects': [{'x': 0, 'y': 20, 'w': 1033, 'h': 578}, {'x': 0, 'y': 0, 'w': 1033, 'h': 1033}, {'x': 22, 'y': 0, 'w': 989, 'h': 1127}, {'x': 234, 'y': 0, 'w': 564, 'h': 1127}, {'x': 0, 'y': 0, 'w': 1033, 'h': 1127}]}}]",16,[],,
1.77003802948005E+018,"But we can see why nativists in western democracies happily support these bizarre Israeli apologies for #ethniccleansing: it is based on a hierarchy of citizenship with the ""native"" being given superior rights, permanently, to the immigrant.",1,Tue Mar 19 10:42:06 +0000 2024,"Fascists Making Deserts, Calling It Peace",en,1,,22,"[<Tweet id=""1770038030918619306"">]",,
1.77003802268101E+018,"#Zionism seeks either the #expulsion of the native Palestinian Arab, via #ethniccleansing or as is currently taking place in #Gaza their physical destruction, a/k/a #genocide, or their permanent subordination to the colonizer, a/k/a #apartheid.",1,Tue Mar 19 10:42:04 +0000 2024,"Fascists Making Deserts, Calling It Peace",en,1,,29,"[<Tweet id=""1770038024220340652"">]",,
1.77003449965027E+018,"Destruction 🚨 2024-03-18 night bombing 💣 #EthnicCleansing and license to #killing 

Shaboura camp in #Rafah, which was destroyed by #IsraeliOccupation 🇮🇱 #aircraft last night https://t.co/6hKxh0OgDJ",3,Tue Mar 19 10:28:05 +0000 2024,Bob Alian - חדשות אמיתיות,en,2,"[{'display_url': 'pic.twitter.com/6hKxh0OgDJ', 'expanded_url': 'https://twitter.com/bob_alian/status/1770034499650269287/video/1', 'id_str': '1770034391634354177', 'indices': [175, 198], 'media_key': '7_1770034391634354177', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1770034391634354177/pu/img/J_DWNNbFh_1-mCul.jpg', 'type': 'video', 'url': 'https://t.co/6hKxh0OgDJ', 'additional_media_info': {'monetizable': False}, 'ext_media_availability': {'status': 'Available'}, 'sizes': {'large': {'h': 848, 'w': 464, 'resize': 'fit'}, 'medium': {'h': 848, 'w': 464, 'resize': 'fit'}, 'small': {'h': 680, 'w': 372, 'resize': 'fit'}, 'thumb': {'h': 150, 'w': 150, 'resize': 'crop'}}, 'original_info': {'height': 848, 'width': 464, 'focus_rects': []}, 'video_info': {'aspect_ratio': [29, 53], 'duration_millis': 41966, 'variants': [{'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/1770034391634354177/pu/pl/5_vdl5gZuFT5e_sr.m3u8?tag=12&container=cmaf'}, {'bitrate': 632000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1770034391634354177/pu/vid/avc1/320x584/RyFXk1e_nCcfEKLa.mp4?tag=12'}, {'bitrate': 950000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1770034391634354177/pu/vid/avc1/464x848/r0pSH7b-kaKjPFqt.mp4?tag=12'}]}}]",44,[],,
1.77003108311697E+018,"La présence des FDLR dans les médias, l'armée, la police et les secteurs judiciaires du Congo, sous le parrainage de #Tshisekedi, facilite la propagation de l'idéologie génocidaire, mettant en danger la vie des Tutsis congolais innocents. #UNSecurityCouncil #EthnicCleansing",3,Tue Mar 19 10:14:30 +0000 2024,Innocent Kagabo,fr,1,,11,[],,
1.77003068134914E+018,"@KosherCockney @stsager @AHousefather self-determination historical relationship from over 2000 years excluding others ago does not justify, permit,rationalize going to someone else's land, committing heinous crimes,taking their land,forming a country based on that,then continuing with #ethniccleansing and #genocide. https://t.co/pyk0bUIXto",0,Tue Mar 19 10:12:54 +0000 2024,Sulti Zium,en,0,"[{'display_url': 'pic.twitter.com/pyk0bUIXto', 'expanded_url': 'https://twitter.com/SultiZium/status/1770030681349140637/photo/1', 'id_str': '1770030331795734528', 'indices': [319, 342], 'media_key': '3_1770030331795734528', 'media_url_https': 'https://pbs.twimg.com/media/GJBpNXBaAAAq4Is.jpg', 'type': 'photo', 'url': 'https://t.co/pyk0bUIXto', 'ext_media_availability': {'status': 'Available'}, 'features': {'large': {'faces': [{'x': 11, 'y': 1311, 'h': 477, 'w': 477}]}, 'medium': {'faces': [{'x': 6, 'y': 768, 'h': 280, 'w': 280}]}, 'small': {'faces': [{'x': 3, 'y': 435, 'h': 158, 'w': 158}]}, 'orig': {'faces': [{'x': 21, 'y': 2338, 'h': 852, 'w': 852}]}}, 'sizes': {'large': {'h': 2048, 'w': 1143, 'resize': 'fit'}, 'medium': {'h': 1200, 'w': 670, 'resize': 'fit'}, 'small': {'h': 680, 'w': 380, 'resize': 'fit'}, 'thumb': {'h': 150, 'w': 150, 'resize': 'crop'}}, 'original_info': {'height': 3651, 'width': 2038, 'focus_rects': [{'x': 0, 'y': 249, 'w': 2038, 'h': 1141}, {'x': 0, 'y': 0, 'w': 2038, 'h': 2038}, {'x': 0, 'y': 0, 'w': 2038, 'h': 2323}, {'x': 212, 'y': 0, 'w': 1826, 'h': 3651}, {'x': 0, 'y': 0, 'w': 2038, 'h': 3651}]}}, {'display_url': 'pic.twitter.com/pyk0bUIXto', 'expanded_url': 'https://twitter.com/SultiZium/status/1770030681349140637/photo/1', 'id_str': '1770030440789000192', 'indices': [319, 342], 'media_key': '3_1770030440789000192', 'media_url_https': 'https://pbs.twimg.com/media/GJBpTtDbQAAoEDt.jpg', 'type': 'photo', 'url': 'https://t.co/pyk0bUIXto', 'ext_media_availability': {'status': 'Available'}, 'features': {'large': {'faces': [{'x': 646, 'y': 52, 'h': 209, 'w': 209}]}, 'medium': {'faces': [{'x': 646, 'y': 52, 'h': 209, 'w': 209}]}, 'small': {'faces': [{'x': 457, 'y': 36, 'h': 148, 'w': 148}]}, 'orig': {'faces': [{'x': 646, 'y': 52, 'h': 209, 'w': 209}]}}, 'sizes': {'large': {'h': 950, 'w': 960, 'resize': 'fit'}, 'medium': {'h': 950, 'w': 960, 'resize': 'fit'}, 'small': {'h': 673, 'w': 680, 'resize': 'fit'}, 'thumb': {'h': 150, 'w': 150, 'resize': 'crop'}}, 'original_info': {'height': 950, 'width': 960, 'focus_rects': [{'x': 0, 'y': 0, 'w': 960, 'h': 538}, {'x': 10, 'y': 0, 'w': 950, 'h': 950}, {'x': 127, 'y': 0, 'w': 833, 'h': 950}, {'x': 485, 'y': 0, 'w': 475, 'h': 950}, {'x': 0, 'y': 0, 'w': 960, 'h': 950}]}}, {'display_url': 'pic.twitter.com/pyk0bUIXto', 'expanded_url': 'https://twitter.com/SultiZium/status/1770030681349140637/photo/1', 'id_str': '1770030673858113536', 'indices': [319, 342], 'media_key': '3_1770030673858113536', 'media_url_https': 'https://pbs.twimg.com/media/GJBphRTbsAA9kcF.jpg', 'type': 'photo', 'url': 'https://t.co/pyk0bUIXto', 'ext_media_availability': {'status': 'Available'}, 'features': {'large': {'faces': [{'x': 583, 'y': 910, 'h': 92, 'w': 92}, {'x': 1163, 'y': 1154, 'h': 72, 'w': 72}, {'x': 328, 'y': 886, 'h': 118, 'w': 118}, {'x': 92, 'y': 1223, 'h': 106, 'w': 106}, {'x': 586, 'y': 370, 'h': 115, 'w': 115}, {'x': 61, 'y': 893, 'h': 129, 'w': 129}, {'x': 830, 'y': 390, 'h': 126, 'w': 126}, {'x': 33, 'y': 389, 'h': 157, 'w': 157}, {'x': 817, 'y': 886, 'h': 135, 'w': 135}, {'x': 299, 'y': 370, 'h': 151, 'w': 151}, {'x': 1049, 'y': 876, 'h': 149, 'w': 149}, {'x': 337, 'y': 1130, 'h': 198, 'w': 198}, {'x': 762, 'y': 464, 'h': 265, 'w': 265}]}, 'medium': {'faces': [{'x': 474, 'y': 740, 'h': 74, 'w': 74}, {'x': 945, 'y': 938, 'h': 58, 'w': 58}, {'x': 266, 'y': 720, 'h': 95, 'w': 95}, {'x': 74, 'y': 994, 'h': 86, 'w': 86}, {'x': 476, 'y': 300, 'h': 93, 'w': 93}, {'x': 49, 'y': 726, 'h': 104, 'w': 104}, {'x': 675, 'y': 317, 'h': 102, 'w': 102}, {'x': 26, 'y': 316, 'h': 127, 'w': 127}, {'x': 664, 'y': 720, 'h': 109, 'w': 109}, {'x': 243, 'y': 300, 'h': 122, 'w': 122}, {'x': 853, 'y': 712, 'h': 121, 'w': 121}, {'x': 274, 'y': 919, 'h': 161, 'w': 161}, {'x': 619, 'y': 377, 'h': 215, 'w': 215}]}, 'small': {'faces': [{'x': 268, 'y': 419, 'h': 42, 'w': 42}, {'x': 536, 'y': 531, 'h': 33, 'w': 33}, {'x': 151, 'y': 408, 'h': 54, 'w': 54}, {'x': 42, 'y': 563, 'h': 48, 'w': 48}, {'x': 270, 'y': 170, 'h': 53, 'w': 53}, {'x': 28, 'y': 411, 'h': 59, 'w': 59}, {'x': 382, 'y': 179, 'h': 58, 'w': 58}, {'x': 15, 'y': 179, 'h': 72, 'w': 72}, {'x': 376, 'y': 408, 'h': 62, 'w': 62}, {'x': 137, 'y': 170, 'h': 69, 'w': 69}, {'x': 483, 'y': 403, 'h': 68, 'w': 68}, {'x': 155, 'y': 520, 'h': 91, 'w': 91}, {'x': 351, 'y': 213, 'h': 122, 'w': 122}]}, 'orig': {'faces': [{'x': 583, 'y': 910, 'h': 92, 'w': 92}, {'x': 1163, 'y': 1154, 'h': 72, 'w': 72}, {'x': 328, 'y': 886, 'h': 118, 'w': 118}, {'x': 92, 'y': 1223, 'h': 106, 'w': 106}, {'x': 586, 'y': 370, 'h': 115, 'w': 115}, {'x': 61, 'y': 893, 'h': 129, 'w': 129}, {'x': 830, 'y': 390, 'h': 126, 'w': 126}, {'x': 33, 'y': 389, 'h': 157, 'w': 157}, {'x': 817, 'y': 886, 'h': 135, 'w': 135}, {'x': 299, 'y': 370, 'h': 151, 'w': 151}, {'x': 1049, 'y': 876, 'h': 149, 'w': 149}, {'x': 337, 'y': 1130, 'h': 198, 'w': 198}, {'x': 762, 'y': 464, 'h': 265, 'w': 265}]}}, 'sizes': {'large': {'h': 1476, 'w': 1280, 'resize': 'fit'}, 'medium': {'h': 1200, 'w': 1041, 'resize': 'fit'}, 'small': {'h': 680, 'w': 590, 'resize': 'fit'}, 'thumb': {'h': 150, 'w': 150, 'resize': 'crop'}}, 'original_info': {'height': 1476, 'width': 1280, 'focus_rects': [{'x': 0, 'y': 0, 'w': 1280, 'h': 717}, {'x': 0, 'y': 0, 'w': 1280, 'h': 1280}, {'x': 0, 'y': 0, 'w': 1280, 'h': 1459}, {'x': 330, 'y': 0, 'w': 738, 'h': 1476}, {'x': 0, 'y': 0, 'w': 1280, 'h': 1476}]}}, {'display_url': 'pic.twitter.com/pyk0bUIXto', 'expanded_url': 'https://twitter.com/SultiZium/status/1770030681349140637/photo/1', 'id_str': '1770030673631563776', 'indices': [319, 342], 'media_key': '3_1770030673631563776', 'media_url_https': 'https://pbs.twimg.com/media/GJBphQda0AAAXFj.jpg', 'type': 'photo', 'url': 'https://t.co/pyk0bUIXto', 'ext_media_availability': {'status': 'Available'}, 'features': {'large': {'faces': [{'x': 236, 'y': 263, 'h': 280, 'w': 280}]}, 'medium': {'faces': [{'x': 236, 'y': 263, 'h': 280, 'w': 280}]}, 'small': {'faces': [{'x': 200, 'y': 223, 'h': 238, 'w': 238}]}, 'orig': {'faces': [{'x': 236, 'y': 263, 'h': 280, 'w': 280}]}}, 'sizes': {'large': {'h': 800, 'w': 640, 'resize': 'fit'}, 'medium': {'h': 800, 'w': 640, 'resize': 'fit'}, 'small': {'h': 680, 'w': 544, 'resize': 'fit'}, 'thumb': {'h': 150, 'w': 150, 'resize': 'crop'}}, 'original_info': {'height': 800, 'width': 640, 'focus_rects': [{'x': 0, 'y': 0, 'w': 640, 'h': 358}, {'x': 0, 'y': 0, 'w': 640, 'h': 640}, {'x': 0, 'y': 0, 'w': 640, 'h': 730}, {'x': 140, 'y': 0, 'w': 400, 'h': 800}, {'x': 0, 'y': 0, 'w': 640, 'h': 800}]}}]",13,[],,
